Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance
2,2021-07-25,0,0,0,0,0,1,c,a,5834
2,2021-07-26,6865,626,1,1,0,1,c,a,5834
2,2021-07-27,7515,657,1,1,0,1,c,a,5834
2,2021-07-28,7252,532,1,0,0,1,c,a,5834
2,2021-07-29,6992,698,1,0,0,1,c,a,5834
2,2021-07-30,5759,488,1,0,0,1,c,a,5834
2,2021-07-31,5647,485,1,0,0,1,c,a,5834
2,2021-08-01,0,0,0,0,0,1,c,a,5834
2,2021-08-02,7536,675,1,1,0,1,c,a,5834
2,2021-08-03,7778,629,1,1,0,1,c,a,5834
2,2021-08-04,7793,852,1,1,0,1,c,a,5834
2,2021-08-05,6344,725,1,0,0,1,c,a,5834
2,2021-08-06,6037,697,1,0,0,1,c,a,5834
2,2021-08-07,5537,579,1,0,0,1,c,a,5834
2,2021-08-08,0,0,0,0,0,1,c,a,5834
2,2021-08-09,7097,577,1,1,0,1,c,a,5834
2,2021-08-10,7487,771,1,1,0,1,c,a,5834
2,2021-08-11,7686,781,1,1,0,1,c,a,5834
2,2021-08-12,6976,629,1,1,0,1,c,a,5834
2,2021-08-13,5861,587,1,0,0,1,c,a,5834
2,2021-08-14,6657,790,1,1,0,1,c,a,5834
2,2021-08-15,0,0,0,0,0,1,c,a,5834
2,2021-08-16,6681,519,1,1,0,1,c,a,5834
2,2021-08-17,7505,765,1,1,0,1,c,a,5834
2,2021-08-18,6556,618,1,0,0,1,c,a,5834
2,2021-08-19,6423,690,1,0,0,1,c,a,5834
2,2021-08-20,6784,818,1,1,0,1,c,a,5834
2,2021-08-21,5593,587,1,0,0,1,c,a,5834
2,2021-08-22,0,0,0,0,0,1,c,a,5834
2,2021-08-23,6578,574,1,1,0,1,c,a,5834
2,2021-08-24,6366,472,1,0,0,1,c,a,5834
2,2021-08-25,7698,856,1,1,0,1,c,a,5834
2,2021-08-26,5669,427,1,0,0,1,c,a,5834
2,2021-08-27,5552,405,1,0,0,1,c,a,5834
2,2021-08-28,4932,437,1,0,0,1,c,a,5834
2,2021-08-29,0,0,0,0,0,1,c,a,5834
2,2021-08-30,6861,750,1,1,0,1,c,a,5834
2,2021-08-31,6057,469,1,0,0,1,c,a,5834
2,2021-09-01,5978,522,1,0,0,0,c,a,5834
2,2021-09-02,5387,511,1,0,0,0,c,a,5834
2,2021-09-03,5166,416,1,0,0,0,c,a,5834
2,2021-09-04,5447,578,1,1,0,0,c,a,5834
2,2021-09-05,0,0,0,0,0,0,c,a,5834
2,2021-09-06,5389,616,1,0,0,0,c,a,5834
2,2021-09-07,5590,671,1,0,0,0,c,a,5834
2,2021-09-08,5694,660,1,0,0,0,c,a,5834
2,2021-09-09,5688,643,1,0,0,0,c,a,5834
2,2021-09-10,4257,423,1,0,0,0,c,a,5834
2,2021-09-11,4724,389,1,0,0,0,c,a,5834
2,2021-09-12,0,0,0,0,0,0,c,a,5834
2,2021-09-13,5195,590,1,0,0,0,c,a,5834
2,2021-09-14,6292,478,1,1,0,0,c,a,5834
2,2021-09-15,6435,601,1,1,0,0,c,a,5834
2,2021-09-16,5205,486,1,0,0,0,c,a,5834
2,2021-09-17,5853,426,1,1,0,0,c,a,5834
2,2021-09-18,4482,338,1,0,0,0,c,a,5834
2,2021-09-19,0,0,0,0,0,0,c,a,5834
2,2021-09-20,5805,723,1,0,0,0,c,a,5834
2,2021-09-21,5197,407,1,0,0,0,c,a,5834
2,2021-09-22,6223,635,1,1,0,0,c,a,5834
2,2021-09-23,5300,640,1,0,0,0,c,a,5834
2,2021-09-24,5749,426,1,1,0,0,c,a,5834
2,2021-09-25,4463,369,1,0,0,0,c,a,5834
2,2021-09-26,0,0,0,0,0,0,c,a,5834
2,2021-09-27,4820,566,1,0,0,0,c,a,5834
2,2021-09-28,6183,498,1,1,0,0,c,a,5834
2,2021-09-29,5510,593,1,0,0,0,c,a,5834
2,2021-09-30,5908,690,1,1,0,0,c,a,5834
2,2021-10-01,4488,426,1,0,0,0,c,a,5834
2,2021-10-02,4548,515,1,0,0,0,c,a,5834
2,2021-10-03,0,0,0,0,0,0,c,a,5834
2,2021-10-04,5001,616,1,0,0,0,c,a,5834
2,2021-10-05,5717,449,1,0,0,0,c,a,5834
2,2021-10-06,5701,579,1,0,0,0,c,a,5834
2,2021-10-07,5168,371,1,0,0,0,c,a,5834
2,2021-10-08,4429,353,1,0,0,0,c,a,5834
2,2021-10-09,4346,443,1,0,0,0,c,a,5834
2,2021-10-10,0,0,0,0,0,0,c,a,5834
2,2021-10-11,4517,382,1,0,0,0,c,a,5834
2,2021-10-12,5777,432,1,1,0,0,c,a,5834
2,2021-10-13,5737,466,1,1,0,0,c,a,5834
2,2021-10-14,4924,415,1,0,0,0,c,a,5834
2,2021-10-15,4520,422,1,0,0,0,c,a,5834
2,2021-10-16,4291,322,1,0,0,0,c,a,5834
2,2021-10-17,0,0,0,0,0,0,c,a,5834
2,2021-10-18,5238,572,1,1,0,0,c,a,5834
2,2021-10-19,5642,695,1,1,0,0,c,a,5834
2,2021-10-20,6458,472,1,1,0,0,c,a,5834
2,2021-10-21,6056,658,1,1,0,0,c,a,5834
2,2021-10-22,4499,360,1,1,0,0,c,a,5834
2,2021-10-23,3960,285,1,0,0,0,c,a,5834
2,2021-10-24,0,0,0,0,0,0,c,a,5834
2,2021-10-25,4764,525,1,0,0,0,c,a,5834
2,2021-10-26,4815,419,1,0,0,0,c,a,5834
2,2021-10-27,5955,478,1,1,0,0,c,a,5834
2,2021-10-28,4611,377,1,0,0,0,c,a,5834
2,2021-10-29,4304,319,1,0,0,0,c,a,5834
2,2021-10-30,3990,454,1,1,0,0,c,a,5834
2,2021-10-31,0,0,0,0,0,0,c,a,5834
2,2021-11-01,4599,348,1,0,0,0,c,a,5834
2,2021-11-02,6017,708,1,1,0,0,c,a,5834
2,2021-11-03,5446,573,1,0,0,0,c,a,5834
2,2021-11-04,5254,386,1,1,0,0,c,a,5834
2,2021-11-05,4188,312,1,1,0,0,c,a,5834
2,2021-11-06,3488,355,1,0,0,0,c,a,5834
2,2021-11-07,0,0,0,0,0,0,c,a,5834
2,2021-11-08,4351,402,1,0,0,0,c,a,5834
2,2021-11-09,5613,687,1,1,0,0,c,a,5834
2,2021-11-10,5527,544,1,1,0,0,c,a,5834
2,2021-11-11,5314,540,1,1,0,0,c,a,5834
2,2021-11-12,5449,395,1,1,0,0,c,a,5834
2,2021-11-13,3914,487,1,0,0,0,c,a,5834
2,2021-11-14,0,0,0,0,0,0,c,a,5834
2,2021-11-15,4310,501,1,0,0,0,c,a,5834
2,2021-11-16,4733,507,1,0,0,0,c,a,5834
2,2021-11-17,4752,340,1,0,0,0,c,a,5834
2,2021-11-18,5506,667,1,1,0,0,c,a,5834
2,2021-11-19,4314,318,1,0,0,0,c,a,5834
2,2021-11-20,3791,386,1,0,0,0,c,a,5834
2,2021-11-21,0,0,0,0,0,0,c,a,5834
2,2021-11-22,4066,290,1,0,0,0,c,a,5834
2,2021-11-23,5625,472,1,1,0,0,c,a,5834
2,2021-11-24,5626,687,1,1,0,0,c,a,5834
2,2021-11-25,4687,399,1,0,0,0,c,a,5834
2,2021-11-26,4029,463,1,0,0,0,c,a,5834
2,2021-11-27,4514,548,1,1,0,0,c,a,5834
2,2021-11-28,0,0,0,0,0,0,c,a,5834
2,2021-11-29,3850,319,1,0,0,0,c,a,5834
2,2021-11-30,5150,399,1,1,0,0,c,a,5834
2,2021-12-01,4537,403,1,0,0,0,c,a,5834
2,2021-12-02,5342,520,1,1,0,0,c,a,5834
2,2021-12-03,4388,455,1,1,0,0,c,a,5834
2,2021-12-04,3586,325,1,0,0,0,c,a,5834
2,2021-12-05,0,0,0,0,0,0,c,a,5834
2,2021-12-06,4227,346,1,0,0,0,c,a,5834
2,2021-12-07,4602,457,1,0,0,0,c,a,5834
2,2021-12-08,5373,400,1,1,0,0,c,a,5834
2,2021-12-09,5370,613,1,1,0,0,c,a,5834
2,2021-12-10,5004,540,1,1,0,0,c,a,5834
2,2021-12-11,3579,271,1,0,0,0,c,a,5834
2,2021-12-12,0,0,0,0,0,0,c,a,5834
2,2021-12-13,4464,383,1,0,0,0,c,a,5834
2,2021-12-14,4891,424,1,0,0,0,c,a,5834
2,2021-12-15,4833,590,1,0,0,0,c,a,5834
2,2021-12-16,4498,486,1,0,0,0,c,a,5834
2,2021-12-17,4730,358,1,1,0,0,c,a,5834
2,2021-12-18,3798,397,1,0,0,0,c,a,5834
2,2021-12-19,0,0,0,0,0,0,c,a,5834
2,2021-12-20,4216,526,1,0,0,0,c,a,5834
2,2021-12-21,5399,637,1,1,0,0,c,a,5834
2,2021-12-22,4665,541,1,0,0,0,c,a,5834
2,2021-12-23,4426,329,1,0,0,0,c,a,5834
2,2021-12-24,4693,546,1,1,0,0,c,a,5834
2,2021-12-25,0,0,0,0,a,0,c,a,5834
2,2021-12-26,0,0,0,0,0,0,c,a,5834
2,2021-12-27,4364,340,1,0,0,0,c,a,5834
2,2021-12-28,4277,407,1,0,0,0,c,a,5834
2,2021-12-29,4486,515,1,0,0,0,c,a,5834
2,2021-12-30,3782,288,1,0,0,0,c,a,5834
2,2021-12-31,4021,396,1,1,0,0,c,a,5834
2,2022-01-01,0,0,0,0,a,0,c,a,5834
2,2022-01-02,0,0,0,0,0,0,c,a,5834
2,2022-01-03,3930,341,1,0,0,0,c,a,5834
2,2022-01-04,5669,565,1,1,0,0,c,a,5834
2,2022-01-05,4448,392,1,0,0,0,c,a,5834
2,2022-01-06,5200,384,1,1,0,0,c,a,5834
2,2022-01-07,4739,407,1,1,0,0,c,a,5834
2,2022-01-08,3607,285,1,0,0,0,c,a,5834
2,2022-01-09,0,0,0,0,0,0,c,a,5834
2,2022-01-10,4075,321,1,0,0,0,c,a,5834
2,2022-01-11,4103,338,1,0,0,0,c,a,5834
2,2022-01-12,5415,555,1,1,0,0,c,a,5834
2,2022-01-13,4619,463,1,0,0,0,c,a,5834
2,2022-01-14,3480,382,1,0,0,0,c,a,5834
2,2022-01-15,3795,448,1,0,0,0,c,a,5834
2,2022-01-16,0,0,0,0,0,0,c,a,5834
2,2022-01-17,4686,497,1,1,0,0,c,a,5834
2,2022-01-18,4832,353,1,0,0,0,c,a,5834
2,2022-01-19,5246,456,1,1,0,0,c,a,5834
2,2022-01-20,4515,496,1,0,0,0,c,a,5834
2,2022-01-21,5001,472,1,1,0,0,c,a,5834
2,2022-01-22,3279,295,1,0,0,0,c,a,5834
2,2022-01-23,0,0,0,0,0,0,c,a,5834
2,2022-01-24,3869,442,1,0,0,0,c,a,5834
2,2022-01-25,5040,507,1,0,0,0,c,a,5834
2,2022-01-26,4867,555,1,0,0,0,c,a,5834
2,2022-01-27,4390,533,1,1,0,0,c,a,5834
2,2022-01-28,4653,416,1,1,0,0,c,a,5834
2,2022-01-29,3536,271,1,0,0,0,c,a,5834
2,2022-01-30,0,0,0,0,0,0,c,a,5834
2,2022-01-31,4799,413,1,1,0,0,c,a,5834
2,2022-02-01,5568,463,1,1,0,0,c,a,5834
2,2022-02-02,4493,338,1,0,0,0,c,a,5834
2,2022-02-03,4744,401,1,0,0,0,c,a,5834
2,2022-02-04,4402,507,1,1,0,0,c,a,5834
2,2022-02-05,3945,284,1,1,0,0,c,a,5834
2,2022-02-06,0,0,0,0,0,0,c,a,5834
2,2022-02-07,5790,664,1,1,0,0,c,a,5834
2,2022-02-08,5723,633,1,1,0,0,c,a,5834
2,2022-02-09,5415,490,1,1,0,0,c,a,5834
2,2022-02-10,5582,399,1,1,0,0,c,a,5834
2,2022-02-11,4683,427,1,1,0,0,c,a,5834
2,2022-02-12,4204,368,1,1,0,0,c,a,5834
2,2022-02-13,0,0,0,0,0,0,c,a,5834
2,2022-02-14,5124,522,1,1,0,0,c,a,5834
2,2022-02-15,4553,508,1,0,0,0,c,a,5834
2,2022-02-16,5372,666,1,1,0,0,c,a,5834
2,2022-02-17,4948,401,1,1,0,0,c,a,5834
2,2022-02-18,4357,396,1,0,0,0,c,a,5834
2,2022-02-19,3433,424,1,0,0,0,c,a,5834
2,2022-02-20,0,0,0,0,0,0,c,a,5834
2,2022-02-21,4248,497,1,0,0,0,c,a,5834
2,2022-02-22,4896,511,1,0,0,0,c,a,5834
2,2022-02-23,6145,453,1,1,0,0,c,a,5834
2,2022-02-24,5005,413,1,0,0,0,c,a,5834
2,2022-02-25,4895,402,1,1,0,0,c,a,5834
2,2022-02-26,3971,348,1,0,0,0,c,a,5834
2,2022-02-27,0,0,0,0,0,0,c,a,5834
2,2022-02-28,4015,316,1,0,0,0,c,a,5834
2,2022-03-01,5341,519,1,0,0,0,c,a,5834
2,2022-03-02,4994,551,1,0,0,0,c,a,5834
2,2022-03-03,5611,509,1,1,0,0,c,a,5834
2,2022-03-04,4154,517,1,0,0,0,c,a,5834
2,2022-03-05,4122,460,1,0,0,0,c,a,5834
2,2022-03-06,0,0,0,0,0,0,c,a,5834
2,2022-03-07,4595,436,1,0,0,0,c,a,5834
2,2022-03-08,4762,510,1,0,0,0,c,a,5834
2,2022-03-09,6256,568,1,1,0,0,c,a,5834
2,2022-03-10,4793,594,1,0,0,0,c,a,5834
2,2022-03-11,4303,379,1,0,0,0,c,a,5834
2,2022-03-12,4717,542,1,1,0,0,c,a,5834
2,2022-03-13,0,0,0,0,0,0,c,a,5834
2,2022-03-14,4382,532,1,0,0,0,c,a,5834
2,2022-03-15,6033,542,1,1,0,0,c,a,5834
2,2022-03-16,5614,521,1,0,0,0,c,a,5834
2,2022-03-17,6093,446,1,1,0,0,c,a,5834
2,2022-03-18,5322,443,1,1,0,0,c,a,5834
2,2022-03-19,4415,379,1,0,0,0,c,a,5834
2,2022-03-20,0,0,0,0,0,0,c,a,5834
2,2022-03-21,6076,540,1,1,0,0,c,a,5834
2,2022-03-22,5958,578,1,1,0,0,c,a,5834
2,2022-03-23,5438,614,1,0,0,0,c,a,5834
2,2022-03-24,4895,498,1,0,0,0,c,a,5834
2,2022-03-25,5540,401,1,1,0,0,c,a,5834
2,2022-03-26,5516,451,1,1,0,0,c,a,5834
2,2022-03-27,0,0,0,0,0,0,c,a,5834
2,2022-03-28,4610,568,1,0,0,0,c,a,5834
2,2022-03-29,6298,701,1,1,0,0,c,a,5834
2,2022-03-30,6362,577,1,1,0,0,c,a,5834
2,2022-03-31,5610,428,1,0,0,0,c,a,5834
2,2022-04-01,5157,472,1,1,0,0,c,a,5834
2,2022-04-02,5024,548,1,1,0,0,c,a,5834
2,2022-04-03,0,0,0,0,0,0,c,a,5834
2,2022-04-04,5565,562,1,1,0,0,c,a,5834
2,2022-04-05,5869,577,1,0,0,0,c,a,5834
2,2022-04-06,5960,564,1,0,0,0,c,a,5834
2,2022-04-07,5021,415,1,0,0,0,c,a,5834
2,2022-04-08,6076,644,1,1,0,0,c,a,5834
2,2022-04-09,5042,478,1,1,0,0,c,a,5834
2,2022-04-10,0,0,0,0,0,0,c,a,5834
2,2022-04-11,4987,569,1,0,0,0,c,a,5834
2,2022-04-12,5757,480,1,0,0,0,c,a,5834
2,2022-04-13,5850,486,1,0,0,0,c,a,5834
2,2022-04-14,6492,491,1,1,0,0,c,a,5834
2,2022-04-15,0,0,0,0,a,0,c,a,5834
2,2022-04-16,4846,397,1,0,0,0,c,a,5834
2,2022-04-17,0,0,0,0,0,0,c,a,5834
2,2022-04-18,5223,488,1,0,0,0,c,a,5834
2,2022-04-19,7060,522,1,1,0,0,c,a,5834
2,2022-04-20,6034,449,1,0,0,0,c,a,5834
2,2022-04-21,5489,466,1,0,0,0,c,a,5834
2,2022-04-22,5270,478,1,0,0,0,c,a,5834
2,2022-04-23,5166,382,1,0,0,0,c,a,5834
2,2022-04-24,0,0,0,0,0,0,c,a,5834
2,2022-04-25,6400,530,1,1,0,0,c,a,5834
2,2022-04-26,5525,448,1,0,0,0,c,a,5834
2,2022-04-27,7167,536,1,1,0,0,c,a,5834
2,2022-04-28,6963,630,1,1,0,0,c,a,5834
2,2022-04-29,6302,596,1,1,0,0,c,a,5834
2,2022-04-30,5644,456,1,1,0,0,c,a,5834
2,2022-05-01,0,0,0,0,0,0,c,a,5834
2,2022-05-02,6331,556,1,1,0,0,c,a,5834
2,2022-05-03,6526,612,1,1,0,0,c,a,5834
2,2022-05-04,7467,584,1,1,0,0,c,a,5834
2,2022-05-05,6066,440,1,1,0,0,c,a,5834
2,2022-05-06,6065,578,1,1,0,0,c,a,5834
2,2022-05-07,5038,403,1,0,0,0,c,a,5834
2,2022-05-08,0,0,0,0,0,0,c,a,5834
2,2022-05-09,5455,623,1,0,0,0,c,a,5834
2,2022-05-10,5925,444,1,0,0,0,c,a,5834
2,2022-05-11,7303,759,1,1,0,0,c,a,5834
2,2022-05-12,6956,788,1,1,0,0,c,a,5834
2,2022-05-13,5167,417,1,0,0,0,c,a,5834
2,2022-05-14,5180,407,1,0,0,0,c,a,5834
2,2022-05-15,0,0,0,0,0,0,c,a,5834
2,2022-05-16,5873,617,1,0,0,0,c,a,5834
2,2022-05-17,5946,703,1,0,0,0,c,a,5834
2,2022-05-18,6833,497,1,1,0,0,c,a,5834
2,2022-05-19,7291,595,1,1,0,0,c,a,5834
2,2022-05-20,6592,717,1,1,0,0,c,a,5834
2,2022-05-21,4853,346,1,0,0,0,c,a,5834
2,2022-05-22,0,0,0,0,0,0,c,a,5834
2,2022-05-23,6159,529,1,1,0,0,c,a,5834
2,2022-05-24,6088,710,1,0,0,0,c,a,5834
2,2022-05-25,7095,847,1,0,0,0,c,a,5834
2,2022-05-26,6923,737,1,1,0,0,c,a,5834
2,2022-05-27,6985,532,1,1,0,0,c,a,5834
2,2022-05-28,5244,548,1,0,0,0,c,a,5834
2,2022-05-29,0,0,0,0,0,0,c,a,5834
2,2022-05-30,6463,604,1,1,0,0,c,a,5834
2,2022-05-31,7382,654,1,1,0,0,c,a,5834
2,2022-06-01,7484,665,1,1,0,0,c,a,5834
2,2022-06-02,7385,597,1,1,0,0,c,a,5834
2,2022-06-03,6170,446,1,1,0,0,c,a,5834
2,2022-06-04,4843,503,1,0,0,0,c,a,5834
2,2022-06-05,0,0,0,0,0,0,c,a,5834
2,2022-06-06,5824,602,1,0,0,0,c,a,5834
2,2022-06-07,6461,528,1,0,0,0,c,a,5834
2,2022-06-08,6183,463,1,0,0,0,c,a,5834
2,2022-06-09,5581,629,1,0,0,0,c,a,5834
2,2022-06-10,5722,411,1,0,0,0,c,a,5834
2,2022-06-11,6375,775,1,1,0,0,c,a,5834
2,2022-06-12,0,0,0,0,0,0,c,a,5834
2,2022-06-13,6960,719,1,1,0,0,c,a,5834
2,2022-06-14,5914,436,1,0,0,0,c,a,5834
2,2022-06-15,6916,747,1,0,0,0,c,a,5834
2,2022-06-16,6428,517,1,0,0,0,c,a,5834
2,2022-06-17,6755,560,1,1,0,0,c,a,5834
2,2022-06-18,6274,506,1,1,0,0,c,a,5834
2,2022-06-19,0,0,0,0,0,0,c,a,5834
2,2022-06-20,6788,516,1,1,0,0,c,a,5834
2,2022-06-21,6253,719,1,0,0,0,c,a,5834
2,2022-06-22,6557,783,1,0,0,0,c,a,5834
2,2022-06-23,7428,632,1,1,0,0,c,a,5834
2,2022-06-24,6060,545,1,1,0,0,c,a,5834
2,2022-06-25,6506,534,1,1,0,0,c,a,5834
2,2022-06-26,0,0,0,0,0,0,c,a,5834
2,2022-06-27,7099,567,1,1,0,0,c,a,5834
2,2022-06-28,6215,570,1,0,0,0,c,a,5834
2,2022-06-29,6697,836,1,0,0,0,c,a,5834
2,2022-06-30,5759,433,1,0,0,0,c,a,5834
2,2022-07-01,6581,545,1,1,0,1,c,a,5834
2,2022-07-02,6312,488,1,0,0,1,c,a,5834
2,2022-07-03,0,0,0,0,0,1,c,a,5834
2,2022-07-04,6027,482,1,0,0,1,c,a,5834
2,2022-07-05,7205,672,1,0,0,1,c,a,5834
2,2022-07-06,7014,541,1,0,0,1,c,a,5834
2,2022-07-07,6659,649,1,0,0,1,c,a,5834
2,2022-07-08,7612,564,1,1,0,1,c,a,5834
2,2022-07-09,6703,608,1,1,0,1,c,a,5834
2,2022-07-10,0,0,0,0,0,1,c,a,5834
2,2022-07-11,6748,694,1,0,0,1,c,a,5834
2,2022-07-12,6567,647,1,0,0,1,c,a,5834
2,2022-07-13,7201,660,1,0,0,1,c,a,5834
2,2022-07-14,7064,525,1,0,0,1,c,a,5834
2,2022-07-15,6212,581,1,0,0,1,c,a,5834
2,2022-07-16,6730,492,1,1,0,1,c,a,5834
2,2022-07-17,0,0,0,0,0,1,c,a,5834
2,2022-07-18,5619,588,1,0,0,1,c,a,5834
2,2022-07-19,8259,616,1,1,0,1,c,a,5834
2,2022-07-20,7603,631,1,1,0,1,c,a,5834
2,2022-07-21,6638,554,1,0,0,1,c,a,5834
2,2022-07-22,6569,667,1,1,0,1,c,a,5834
2,2022-07-23,5678,476,1,0,0,1,c,a,5834
2,2022-07-24,0,0,0,0,0,1,c,a,5834
2,2022-07-25,7081,702,1,1,0,1,c,a,5834
2,2022-07-26,7576,712,1,1,0,1,c,a,5834
2,2022-07-27,7950,580,1,1,0,1,c,a,5834
2,2022-07-28,6580,612,1,0,0,1,c,a,5834
2,2022-07-29,6746,559,1,1,0,1,c,a,5834
2,2022-07-30,5299,456,1,0,0,1,c,a,5834
2,2022-07-31,0,0,0,0,0,1,c,a,5834
2,2022-08-01,7135,744,1,1,0,1,c,a,5834
2,2022-08-02,7321,801,1,1,0,1,c,a,5834
2,2022-08-03,7293,686,1,1,0,1,c,a,5834
2,2022-08-04,6411,606,1,0,0,1,c,a,5834
2,2022-08-05,6513,775,1,1,0,1,c,a,5834
2,2022-08-06,6555,577,1,1,0,1,c,a,5834
2,2022-08-07,0,0,0,0,0,1,c,a,5834
2,2022-08-08,6087,476,1,0,0,1,c,a,5834
2,2022-08-09,7004,830,1,0,0,1,c,a,5834
2,2022-08-10,7987,825,1,1,0,1,c,a,5834
2,2022-08-11,7160,540,1,1,0,1,c,a,5834
2,2022-08-12,6001,515,1,0,0,1,c,a,5834
2,2022-08-13,5955,449,1,0,0,1,c,a,5834
2,2022-08-14,0,0,0,0,0,1,c,a,5834
2,2022-08-15,6306,503,1,0,0,1,c,a,5834
2,2022-08-16,6474,583,1,0,0,1,c,a,5834
2,2022-08-17,6219,514,1,0,0,1,c,a,5834
2,2022-08-18,6131,479,1,0,0,1,c,a,5834
2,2022-08-19,6240,643,1,1,0,1,c,a,5834
2,2022-08-20,5341,433,1,0,0,1,c,a,5834
2,2022-08-21,0,0,0,0,0,1,c,a,5834
2,2022-08-22,5613,571,1,0,0,1,c,a,5834
2,2022-08-23,6913,861,1,0,0,1,c,a,5834
2,2022-08-24,6906,539,1,0,0,1,c,a,5834
2,2022-08-25,6186,653,1,0,0,1,c,a,5834
2,2022-08-26,5752,541,1,0,0,1,c,a,5834
2,2022-08-27,4824,549,1,0,0,1,c,a,5834
2,2022-08-28,0,0,0,0,0,1,c,a,5834
2,2022-08-29,6104,645,1,0,0,1,c,a,5834
2,2022-08-30,6173,534,1,0,0,1,c,a,5834
2,2022-08-31,7449,907,1,1,0,1,c,a,5834
2,2022-09-01,6794,534,1,1,0,0,c,a,5834
2,2022-09-02,5604,516,1,0,0,0,c,a,5834
2,2022-09-03,5001,620,1,0,0,0,c,a,5834
2,2022-09-04,0,0,0,0,0,0,c,a,5834
2,2022-09-05,5614,458,1,0,0,0,c,a,5834
2,2022-09-06,5652,423,1,0,0,0,c,a,5834
2,2022-09-07,6134,481,1,0,0,0,c,a,5834
2,2022-09-08,6393,487,1,1,0,0,c,a,5834
2,2022-09-09,5990,479,1,1,0,0,c,a,5834
2,2022-09-10,5998,485,1,1,0,0,c,a,5834
2,2022-09-11,0,0,0,0,0,0,c,a,5834
2,2022-09-12,6119,676,1,0,0,0,c,a,5834
2,2022-09-13,6830,754,1,1,0,0,c,a,5834
2,2022-09-14,5890,702,1,0,0,0,c,a,5834
2,2022-09-15,6689,576,1,1,0,0,c,a,5834
2,2022-09-16,5083,447,1,0,0,0,c,a,5834
2,2022-09-17,4875,417,1,0,0,0,c,a,5834
2,2022-09-18,0,0,0,0,0,0,c,a,5834
2,2022-09-19,5300,412,1,0,0,0,c,a,5834
2,2022-09-20,5176,445,1,0,0,0,c,a,5834
2,2022-09-21,6891,780,1,1,0,0,c,a,5834
2,2022-09-22,4986,440,1,0,0,0,c,a,5834
2,2022-09-23,5625,443,1,1,0,0,c,a,5834
2,2022-09-24,5053,383,1,1,0,0,c,a,5834
2,2022-09-25,0,0,0,0,0,0,c,a,5834
2,2022-09-26,5523,631,1,1,0,0,c,a,5834
2,2022-09-27,5326,439,1,0,0,0,c,a,5834
2,2022-09-28,5582,649,1,0,0,0,c,a,5834
2,2022-09-29,6128,520,1,1,0,0,c,a,5834
2,2022-09-30,5266,407,1,0,0,0,c,a,5834
2,2022-10-01,5432,419,1,1,0,0,c,a,5834
2,2022-10-02,0,0,0,0,0,0,c,a,5834
2,2022-10-03,5953,463,1,1,0,0,c,a,5834
2,2022-10-04,5360,643,1,0,0,0,c,a,5834
2,2022-10-05,5617,436,1,0,0,0,c,a,5834
2,2022-10-06,6297,463,1,1,0,0,c,a,5834
2,2022-10-07,5357,640,1,1,0,0,c,a,5834
2,2022-10-08,4628,529,1,0,0,0,c,a,5834
2,2022-10-09,0,0,0,0,0,0,c,a,5834
2,2022-10-10,6014,582,1,1,0,0,c,a,5834
2,2022-10-11,5237,384,1,0,0,0,c,a,5834
2,2022-10-12,5214,433,1,0,0,0,c,a,5834
2,2022-10-13,5067,440,1,0,0,0,c,a,5834
2,2022-10-14,5760,519,1,1,0,0,c,a,5834
2,2022-10-15,4544,348,1,0,0,0,c,a,5834
2,2022-10-16,0,0,0,0,0,0,c,a,5834
2,2022-10-17,4096,311,1,0,0,0,c,a,5834
2,2022-10-18,5313,514,1,0,0,0,c,a,5834
2,2022-10-19,5960,539,1,1,0,0,c,a,5834
2,2022-10-20,5954,426,1,1,0,0,c,a,5834
2,2022-10-21,5008,378,1,1,0,0,c,a,5834
2,2022-10-22,4875,518,1,1,0,0,c,a,5834
2,2022-10-23,0,0,0,0,0,0,c,a,5834
2,2022-10-24,4436,450,1,0,0,0,c,a,5834
2,2022-10-25,5479,571,1,0,0,0,c,a,5834
2,2022-10-26,5000,501,1,0,0,0,c,a,5834
2,2022-10-27,5275,485,1,0,0,0,c,a,5834
2,2022-10-28,4951,605,1,0,0,0,c,a,5834
2,2022-10-29,4047,478,1,0,0,0,c,a,5834
2,2022-10-30,0,0,0,0,0,0,c,a,5834
2,2022-10-31,4599,384,1,0,0,0,c,a,5834
2,2022-11-01,5404,497,1,0,0,0,c,a,5834
2,2022-11-02,5979,689,1,1,0,0,c,a,5834
2,2022-11-03,5293,413,1,0,0,0,c,a,5834
2,2022-11-04,4888,371,1,0,0,0,c,a,5834
2,2022-11-05,4791,380,1,1,0,0,c,a,5834
2,2022-11-06,0,0,0,0,0,0,c,a,5834
2,2022-11-07,5001,390,1,1,0,0,c,a,5834
2,2022-11-08,4715,351,1,0,0,0,c,a,5834
2,2022-11-09,4702,375,1,0,0,0,c,a,5834
2,2022-11-10,6032,539,1,1,0,0,c,a,5834
2,2022-11-11,4309,477,1,0,0,0,c,a,5834
2,2022-11-12,4835,364,1,1,0,0,c,a,5834
2,2022-11-13,0,0,0,0,0,0,c,a,5834
2,2022-11-14,4102,423,1,0,0,0,c,a,5834
2,2022-11-15,6179,469,1,1,0,0,c,a,5834
2,2022-11-16,5480,658,1,1,0,0,c,a,5834
2,2022-11-17,4664,562,1,0,0,0,c,a,5834
2,2022-11-18,5398,548,1,1,0,0,c,a,5834
2,2022-11-19,4503,401,1,1,0,0,c,a,5834
